Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-patient-educational-level.json	3781	12	1	0	0	0	0	101	0	103	0	0	0	0	0	0	0	1	0	0	409	601	0	0	0	18	0	0
fsh-generated/resources/StructureDefinition-patient-home-language.json	3215	10	0	0	0	0	0	100	0	100	0	0	0	0	0	0	0	0	0	0	397	469	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-relation-to-patient.json	4653	14	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	1	0	0	278	249	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-relative-relation-to-patient.json	1780	7	0	0	0	0	0	63	0	138	0	0	0	0	0	0	0	0	0	0	237	269	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-smartcare-full-bundle.json	17998	37	0	0	0	0	0	644	0	676	0	0	1	0	0	0	0	5	0	0	2488	1555	0	0	0	35	0	3
fsh-generated/resources/StructureDefinition-smartcare-immunization-patient.json	6573	8	0	0	0	0	0	134	0	137	0	0	0	0	0	0	0	1	0	0	493	658	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-smartcare-vaccination-site-type.json	1663	4	0	0	0	0	0	32	0	33	0	0	0	0	0	0	0	0	0	0	132	187	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-spouse-occupation.json	2902	5	0	0	0	0	0	92	0	92	0	0	0	0	0	0	0	1	0	0	374	330	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-spouse-relation-to-patient.json	2046	5	0	0	0	0	0	62	0	63	0	0	0	0	0	0	0	0	0	0	246	192	0	0	0	3	1	1
fsh-generated/resources/StructureDefinition-target-facility-encounter.json	2545	4	1	0	0	0	0	116	0	92	0	0	0	0	0	0	0	1	0	0	348	306	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-vaccine-administration.json	3626	6	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	1	0	0	280	196	0	0	0	6	0	1
fsh-generated/resources/ValueSet-vs-administrative-sex.json	639	4	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	9	1555	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vs-home-language.json	450	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	46	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-loinc-education-level-attained.json	1488	3	0	0	0	0	0	0	3	93	0	0	0	0	0	0	0	0	0	0	12	122	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-proprietary-education-level-attained.json	592	2	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	7	35	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-proprietary-hpv-vaccination-site.json	599	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	33	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-proprietary-smartcare-vaccination-site.json	629	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	32	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vs-vaccines.json	5190	14	0	0	0	0	0	0	1	424	0	0	0	0	0	0	0	0	0	0	24	420	0	0	0	0	0	0
input/maps/PropietaryEducationLevelToLOINCEducationLevel.fml	1047	8	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	18	8	0	0	0	1	0	0
